order_id,customer_id,outlet_id,order_placed,order_confirmed,prep_started,prep_finished,served_time,status,num_items,total_price_lkr,payment_method,item_id,quantity,price_lkr_x,name_x,contact_no,gender,age,join_date,loyalty_group,estimated_total_spent_lkr,name_y,borough,capacity,opened,name,category,price_lkr_y,is_vegetarian,spice_level
O3839,C087,OUT02,2025-06-03T17:07:21,2025-06-03T17:09:48,2025-06-03T17:10:58,2025-06-03T17:29:58,2025-06-03T17:37:58,Completed,2,1688,Online,M011,1,430,Customer_87,72788238,F,30,2023-11-03,Regular,15163,City Square - Colombo,Colombo,120,2018-11-01,Dish 11 (Beverage),Beverage,430,True,Mild
O3840,C023,OUT02,2025-06-03T12:32:40,2025-06-03T12:33:33,2025-06-03T12:34:38,2025-06-03T12:55:38,2025-06-03T12:59:38,Cancelled,3,4014,Cash,M006,1,620,Customer_23,72191066,Other,56,2023-08-26,Occasional,7191,City Square - Colombo,Colombo,120,2018-11-01,Dish 6 (Main Course),Main Course,620,True,Mild
O3840,C023,OUT02,2025-06-03T12:32:40,2025-06-03T12:33:33,2025-06-03T12:34:38,2025-06-03T12:55:38,2025-06-03T12:59:38,Cancelled,3,4014,Cash,M026,1,1500,Customer_23,72191066,Other,56,2023-08-26,Occasional,7191,City Square - Colombo,Colombo,120,2018-11-01,Dish 26 (Dessert),Dessert,1500,False,Medium
O3840,C023,OUT02,2025-06-03T12:32:40,2025-06-03T12:33:33,2025-06-03T12:34:38,2025-06-03T12:55:38,2025-06-03T12:59:38,Cancelled,3,4014,Cash,M012,1,1760,Customer_23,72191066,Other,56,2023-08-26,Occasional,7191,City Square - Colombo,Colombo,120,2018-11-01,Dish 12 (Beverage),Beverage,1760,True,Mild
O3841,C068,OUT03,2025-06-03T18:42:23,2025-06-03T18:44:33,2025-06-03T18:45:33,2025-06-03T19:03:33,2025-06-03T19:06:33,Cancelled,1,812,Card,M020,1,810,Customer_68,79996207,F,17,2023-06-06,Occasional,6107,Hillside - Kandy,Kandy,60,2020-02-15,Dish 20 (Fast Food),Fast Food,810,True,Medium
O3842,C083,OUT03,2025-06-03T20:32:51,2025-06-03T20:34:42,2025-06-03T20:36:37,2025-06-03T20:57:37,2025-06-03T21:07:37,Completed,2,3072,Online,M010,1,1390,Customer_83,76207974,M,67,2024-02-09,Occasional,7141,Hillside - Kandy,Kandy,60,2020-02-15,Dish 10 (Fast Food),Fast Food,1390,False,Medium
O3842,C083,OUT03,2025-06-03T20:32:51,2025-06-03T20:34:42,2025-06-03T20:36:37,2025-06-03T20:57:37,2025-06-03T21:07:37,Completed,2,3072,Online,M012,1,1760,Customer_83,76207974,M,67,2024-02-09,Occasional,7141,Hillside - Kandy,Kandy,60,2020-02-15,Dish 12 (Beverage),Beverage,1760,True,Mild
O3843,C068,OUT03,2025-06-03T21:27:01,2025-06-03T21:29:30,2025-06-03T21:30:05,2025-06-03T21:39:05,2025-06-03T21:41:05,Completed,3,3651,Online,M008,1,1610,Customer_68,79996207,F,17,2023-06-06,Occasional,6107,Hillside - Kandy,Kandy,60,2020-02-15,Dish 8 (Fast Food),Fast Food,1610,False,Mild
O3843,C068,OUT03,2025-06-03T21:27:01,2025-06-03T21:29:30,2025-06-03T21:30:05,2025-06-03T21:39:05,2025-06-03T21:41:05,Completed,3,3651,Online,M029,1,1230,Customer_68,79996207,F,17,2023-06-06,Occasional,6107,Hillside - Kandy,Kandy,60,2020-02-15,Dish 29 (Main Course),Main Course,1230,False,Medium
O3843,C068,OUT03,2025-06-03T21:27:01,2025-06-03T21:29:30,2025-06-03T21:30:05,2025-06-03T21:39:05,2025-06-03T21:41:05,Completed,3,3651,Online,M020,1,810,Customer_68,79996207,F,17,2023-06-06,Occasional,6107,Hillside - Kandy,Kandy,60,2020-02-15,Dish 20 (Fast Food),Fast Food,810,True,Medium
O3844,C067,OUT03,2025-06-03T12:54:03,2025-06-03T12:55:18,2025-06-03T12:57:04,2025-06-03T13:09:04,2025-06-03T13:17:04,Completed,2,1408,Card,M014,1,700,Customer_67,72164686,F,38,2023-02-13,Occasional,6754,Hillside - Kandy,Kandy,60,2020-02-15,Dish 14 (Beverage),Beverage,700,False,Mild
O3844,C067,OUT03,2025-06-03T12:54:03,2025-06-03T12:55:18,2025-06-03T12:57:04,2025-06-03T13:09:04,2025-06-03T13:17:04,Completed,2,1408,Card,M027,1,680,Customer_67,72164686,F,38,2023-02-13,Occasional,6754,Hillside - Kandy,Kandy,60,2020-02-15,Dish 27 (Starter),Starter,680,True,Hot
O3845,C006,OUT03,2025-06-03T13:02:17,2025-06-03T13:04:17,2025-06-03T13:06:11,2025-06-03T13:17:11,2025-06-03T13:24:11,Completed,1,849,Card,M023,1,810,Customer_6,78082668,Other,20,2022-06-13,Regular,17394,Hillside - Kandy,Kandy,60,2020-02-15,Dish 23 (Beverage),Beverage,810,True,Hot
O3846,C012,OUT01,2025-06-04T17:45:34,2025-06-04T17:47:24,2025-06-04T17:48:05,2025-06-04T18:12:05,2025-06-04T18:18:05,Completed,1,1273,Online,M009,1,1240,Customer_12,76007072,Other,48,2022-04-19,Regular,14776,Ocean View - Galle,Galle,80,2019-05-10,Dish 9 (Dessert),Dessert,1240,False,Mild
O3847,C027,OUT01,2025-06-04T12:42:37,2025-06-04T12:44:34,2025-06-04T12:45:46,2025-06-04T13:05:46,2025-06-04T13:14:46,Completed,2,1807,Cash,M014,1,700,Customer_27,72582524,M,58,2024-04-06,Occasional,3801,Ocean View - Galle,Galle,80,2019-05-10,Dish 14 (Beverage),Beverage,700,False,Mild
O3847,C027,OUT01,2025-06-04T12:42:37,2025-06-04T12:44:34,2025-06-04T12:45:46,2025-06-04T13:05:46,2025-06-04T13:14:46,Completed,2,1807,Cash,M019,1,1000,Customer_27,72582524,M,58,2024-04-06,Occasional,3801,Ocean View - Galle,Galle,80,2019-05-10,Dish 19 (Fast Food),Fast Food,1000,False,Mild
O3848,C017,OUT01,2025-06-04T12:30:09,2025-06-04T12:32:33,2025-06-04T12:33:23,2025-06-04T12:41:23,2025-06-04T12:50:23,Completed,3,3164,Card,M017,1,830,Customer_17,79937326,M,24,2024-04-15,Returning,1329,Ocean View - Galle,Galle,80,2019-05-10,Dish 17 (Starter),Starter,830,False,Hot
O3848,C017,OUT01,2025-06-04T12:30:09,2025-06-04T12:32:33,2025-06-04T12:33:23,2025-06-04T12:41:23,2025-06-04T12:50:23,Completed,3,3164,Card,M010,1,1390,Customer_17,79937326,M,24,2024-04-15,Returning,1329,Ocean View - Galle,Galle,80,2019-05-10,Dish 10 (Fast Food),Fast Food,1390,False,Medium
O3848,C017,OUT01,2025-06-04T12:30:09,2025-06-04T12:32:33,2025-06-04T12:33:23,2025-06-04T12:41:23,2025-06-04T12:50:23,Completed,3,3164,Card,M024,1,910,Customer_17,79937326,M,24,2024-04-15,Returning,1329,Ocean View - Galle,Galle,80,2019-05-10,Dish 24 (Beverage),Beverage,910,True,Hot
O3849,C089,OUT01,2025-06-04T13:29:13,2025-06-04T13:31:03,2025-06-04T13:32:26,2025-06-04T13:49:26,2025-06-04T13:50:26,Completed,3,3470,Cash,M001,1,920,Customer_89,73036059,F,24,2022-09-13,Regular,23173,Ocean View - Galle,Galle,80,2019-05-10,Dish 1 (Main Course),Main Course,920,True,Hot
O3849,C089,OUT01,2025-06-04T13:29:13,2025-06-04T13:31:03,2025-06-04T13:32:26,2025-06-04T13:49:26,2025-06-04T13:50:26,Completed,3,3470,Cash,M013,1,1570,Customer_89,73036059,F,24,2022-09-13,Regular,23173,Ocean View - Galle,Galle,80,2019-05-10,Dish 13 (Dessert),Dessert,1570,True,Medium
O3849,C089,OUT01,2025-06-04T13:29:13,2025-06-04T13:31:03,2025-06-04T13:32:26,2025-06-04T13:49:26,2025-06-04T13:50:26,Completed,3,3470,Cash,M017,1,830,Customer_89,73036059,F,24,2022-09-13,Regular,23173,Ocean View - Galle,Galle,80,2019-05-10,Dish 17 (Starter),Starter,830,False,Hot
O3850,C002,OUT01,2025-06-04T18:14:03,2025-06-04T18:16:05,2025-06-04T18:17:52,2025-06-04T18:39:52,2025-06-04T18:48:52,Completed,4,4188,Card,M010,1,1390,Customer_2,78698256,M,32,2023-02-10,Regular,10898,Ocean View - Galle,Galle,80,2019-05-10,Dish 10 (Fast Food),Fast Food,1390,False,Medium
O3850,C002,OUT01,2025-06-04T18:14:03,2025-06-04T18:16:05,2025-06-04T18:17:52,2025-06-04T18:39:52,2025-06-04T18:48:52,Completed,4,4188,Card,M028,1,1120,Customer_2,78698256,M,32,2023-02-10,Regular,10898,Ocean View - Galle,Galle,80,2019-05-10,Dish 28 (Beverage),Beverage,1120,True,Mild
O3850,C002,OUT01,2025-06-04T18:14:03,2025-06-04T18:16:05,2025-06-04T18:17:52,2025-06-04T18:39:52,2025-06-04T18:48:52,Completed,4,4188,Card,M005,1,620,Customer_2,78698256,M,32,2023-02-10,Regular,10898,Ocean View - Galle,Galle,80,2019-05-10,Dish 5 (Dessert),Dessert,620,True,Mild
O3850,C002,OUT01,2025-06-04T18:14:03,2025-06-04T18:16:05,2025-06-04T18:17:52,2025-06-04T18:39:52,2025-06-04T18:48:52,Completed,4,4188,Card,M001,1,920,Customer_2,78698256,M,32,2023-02-10,Regular,10898,Ocean View - Galle,Galle,80,2019-05-10,Dish 1 (Main Course),Main Course,920,True,Hot
O3851,C040,OUT01,2025-06-04T19:22:18,2025-06-04T19:25:13,2025-06-04T19:26:53,2025-06-04T19:40:53,2025-06-04T19:47:53,Completed,2,2636,Cash,M013,1,1570,Customer_40,74117625,M,54,2024-09-10,Occasional,12388,Ocean View - Galle,Galle,80,2019-05-10,Dish 13 (Dessert),Dessert,1570,True,Medium
O3851,C040,OUT01,2025-06-04T19:22:18,2025-06-04T19:25:13,2025-06-04T19:26:53,2025-06-04T19:40:53,2025-06-04T19:47:53,Completed,2,2636,Cash,M018,1,1130,Customer_40,74117625,M,54,2024-09-10,Occasional,12388,Ocean View - Galle,Galle,80,2019-05-10,Dish 18 (Fast Food),Fast Food,1130,True,Mild
O3852,C007,OUT01,2025-06-04T12:27:24,2025-06-04T12:29:58,2025-06-04T12:31:33,2025-06-04T12:52:33,2025-06-04T13:00:33,Completed,2,1851,Online,M006,1,620,Customer_7,78852574,Other,32,2023-01-26,Occasional,7907,Ocean View - Galle,Galle,80,2019-05-10,Dish 6 (Main Course),Main Course,620,True,Mild
O3852,C007,OUT01,2025-06-04T12:27:24,2025-06-04T12:29:58,2025-06-04T12:31:33,2025-06-04T12:52:33,2025-06-04T13:00:33,Completed,2,1851,Online,M021,1,1260,Customer_7,78852574,Other,32,2023-01-26,Occasional,7907,Ocean View - Galle,Galle,80,2019-05-10,Dish 21 (Beverage),Beverage,1260,False,Hot
O3853,C021,OUT02,2025-06-04T12:05:27,2025-06-04T12:07:04,2025-06-04T12:08:19,2025-06-04T12:29:19,2025-06-04T12:30:19,Completed,2,2008,Card,M007,1,480,Customer_21,79683481,F,23,2023-01-18,Occasional,9793,City Square - Colombo,Colombo,120,2018-11-01,Dish 7 (Starter),Starter,480,True,Hot
O3853,C021,OUT02,2025-06-04T12:05:27,2025-06-04T12:07:04,2025-06-04T12:08:19,2025-06-04T12:29:19,2025-06-04T12:30:19,Completed,2,2008,Card,M026,1,1500,Customer_21,79683481,F,23,2023-01-18,Occasional,9793,City Square - Colombo,Colombo,120,2018-11-01,Dish 26 (Dessert),Dessert,1500,False,Medium
O3854,C066,OUT02,2025-06-04T19:15:59,2025-06-04T19:16:41,2025-06-04T19:18:15,2025-06-04T19:27:15,2025-06-04T19:35:15,Completed,1,1026,Online,M025,1,1040,Customer_66,74740036,M,58,2024-03-25,Regular,14755,City Square - Colombo,Colombo,120,2018-11-01,Dish 25 (Fast Food),Fast Food,1040,True,Mild
O3855,C076,OUT02,2025-06-04T19:33:53,2025-06-04T19:35:41,2025-06-04T19:37:05,2025-06-04T19:55:05,2025-06-04T19:59:05,Completed,2,2691,Card,M012,1,1760,Customer_76,75960271,Other,24,2023-02-23,Occasional,4895,City Square - Colombo,Colombo,120,2018-11-01,Dish 12 (Beverage),Beverage,1760,True,Mild
O3855,C076,OUT02,2025-06-04T19:33:53,2025-06-04T19:35:41,2025-06-04T19:37:05,2025-06-04T19:55:05,2025-06-04T19:59:05,Completed,2,2691,Card,M019,1,1000,Customer_76,75960271,Other,24,2023-02-23,Occasional,4895,City Square - Colombo,Colombo,120,2018-11-01,Dish 19 (Fast Food),Fast Food,1000,False,Mild
O3856,C047,OUT02,2025-06-04T10:43:12,2025-06-04T10:43:57,2025-06-04T10:45:15,2025-06-04T11:08:15,2025-06-04T11:17:15,Completed,1,1706,Card,M012,1,1760,Customer_47,76855396,M,31,2022-09-29,Returning,4222,City Square - Colombo,Colombo,120,2018-11-01,Dish 12 (Beverage),Beverage,1760,True,Mild
O3857,C047,OUT02,2025-06-04T19:18:35,2025-06-04T19:20:58,2025-06-04T19:22:54,2025-06-04T19:34:54,2025-06-04T19:35:54,Completed,2,2361,Cash,M008,1,1610,Customer_47,76855396,M,31,2022-09-29,Returning,4222,City Square - Colombo,Colombo,120,2018-11-01,Dish 8 (Fast Food),Fast Food,1610,False,Mild
O3857,C047,OUT02,2025-06-04T19:18:35,2025-06-04T19:20:58,2025-06-04T19:22:54,2025-06-04T19:34:54,2025-06-04T19:35:54,Completed,2,2361,Cash,M020,1,810,Customer_47,76855396,M,31,2022-09-29,Returning,4222,City Square - Colombo,Colombo,120,2018-11-01,Dish 20 (Fast Food),Fast Food,810,True,Medium
O3858,C020,OUT02,2025-06-04T19:52:18,2025-06-04T19:54:04,2025-06-04T19:55:15,2025-06-04T20:03:15,2025-06-04T20:04:15,Completed,4,2982,Card,M020,1,810,Customer_20,76229731,F,58,2023-12-08,Occasional,3342,City Square - Colombo,Colombo,120,2018-11-01,Dish 20 (Fast Food),Fast Food,810,True,Medium
O3858,C020,OUT02,2025-06-04T19:52:18,2025-06-04T19:54:04,2025-06-04T19:55:15,2025-06-04T20:03:15,2025-06-04T20:04:15,Completed,4,2982,Card,M029,1,1230,Customer_20,76229731,F,58,2023-12-08,Occasional,3342,City Square - Colombo,Colombo,120,2018-11-01,Dish 29 (Main Course),Main Course,1230,False,Medium
O3858,C020,OUT02,2025-06-04T19:52:18,2025-06-04T19:54:04,2025-06-04T19:55:15,2025-06-04T20:03:15,2025-06-04T20:04:15,Completed,4,2982,Card,M030,1,470,Customer_20,76229731,F,58,2023-12-08,Occasional,3342,City Square - Colombo,Colombo,120,2018-11-01,Dish 30 (Beverage),Beverage,470,True,Mild
O3858,C020,OUT02,2025-06-04T19:52:18,2025-06-04T19:54:04,2025-06-04T19:55:15,2025-06-04T20:03:15,2025-06-04T20:04:15,Completed,4,2982,Card,M005,1,620,Customer_20,76229731,F,58,2023-12-08,Occasional,3342,City Square - Colombo,Colombo,120,2018-11-01,Dish 5 (Dessert),Dessert,620,True,Mild
O3859,C030,OUT03,2025-06-04T12:42:36,2025-06-04T12:45:26,2025-06-04T12:47:06,2025-06-04T13:01:06,2025-06-04T13:11:06,Completed,2,2284,Card,M010,1,1390,Customer_30,72833230,M,28,2022-12-14,Regular,10824,Hillside - Kandy,Kandy,60,2020-02-15,Dish 10 (Fast Food),Fast Food,1390,False,Medium
O3859,C030,OUT03,2025-06-04T12:42:36,2025-06-04T12:45:26,2025-06-04T12:47:06,2025-06-04T13:01:06,2025-06-04T13:11:06,Completed,2,2284,Card,M024,1,910,Customer_30,72833230,M,28,2022-12-14,Regular,10824,Hillside - Kandy,Kandy,60,2020-02-15,Dish 24 (Beverage),Beverage,910,True,Hot
O3860,C008,OUT03,2025-06-04T20:08:19,2025-06-04T20:10:15,2025-06-04T20:10:57,2025-06-04T20:30:57,2025-06-04T20:34:57,Cancelled,1,951,Card,M024,1,910,Customer_8,71192619,Other,62,2023-07-21,Regular,8694,Hillside - Kandy,Kandy,60,2020-02-15,Dish 24 (Beverage),Beverage,910,True,Hot
O3861,C036,OUT03,2025-06-04T12:18:14,2025-06-04T12:19:54,2025-06-04T12:20:44,2025-06-04T12:37:44,2025-06-04T12:47:44,Completed,2,1488,Online,M022,1,600,Customer_36,75449368,F,34,2022-01-03,Regular,17225,Hillside - Kandy,Kandy,60,2020-02-15,Dish 22 (Beverage),Beverage,600,True,Medium
O3861,C036,OUT03,2025-06-04T12:18:14,2025-06-04T12:19:54,2025-06-04T12:20:44,2025-06-04T12:37:44,2025-06-04T12:47:44,Completed,2,1488,Online,M024,1,910,Customer_36,75449368,F,34,2022-01-03,Regular,17225,Hillside - Kandy,Kandy,60,2020-02-15,Dish 24 (Beverage),Beverage,910,True,Hot
O3862,C100,OUT03,2025-06-04T14:06:28,2025-06-04T14:09:13,2025-06-04T14:10:55,2025-06-04T14:31:55,2025-06-04T14:37:55,Completed,2,1180,Card,M015,1,650,Customer_100,74700025,F,30,2024-09-03,Regular,15014,Hillside - Kandy,Kandy,60,2020-02-15,Dish 15 (Dessert),Dessert,650,True,Medium
O3862,C100,OUT03,2025-06-04T14:06:28,2025-06-04T14:09:13,2025-06-04T14:10:55,2025-06-04T14:31:55,2025-06-04T14:37:55,Completed,2,1180,Card,M030,1,470,Customer_100,74700025,F,30,2024-09-03,Regular,15014,Hillside - Kandy,Kandy,60,2020-02-15,Dish 30 (Beverage),Beverage,470,True,Mild
O3863,C018,OUT03,2025-06-04T20:44:12,2025-06-04T20:46:03,2025-06-04T20:46:45,2025-06-04T21:10:45,2025-06-04T21:20:45,Completed,2,2751,Cash,M025,1,1040,Customer_18,73770370,F,49,2023-05-02,Regular,16841,Hillside - Kandy,Kandy,60,2020-02-15,Dish 25 (Fast Food),Fast Food,1040,True,Mild
O3863,C018,OUT03,2025-06-04T20:44:12,2025-06-04T20:46:03,2025-06-04T20:46:45,2025-06-04T21:10:45,2025-06-04T21:20:45,Completed,2,2751,Cash,M008,1,1610,Customer_18,73770370,F,49,2023-05-02,Regular,16841,Hillside - Kandy,Kandy,60,2020-02-15,Dish 8 (Fast Food),Fast Food,1610,False,Mild
O3864,C012,OUT03,2025-06-04T19:40:25,2025-06-04T19:40:59,2025-06-04T19:41:29,2025-06-04T19:54:29,2025-06-04T19:57:29,Completed,3,4291,Cash,M012,1,1760,Customer_12,76007072,Other,48,2022-04-19,Regular,14776,Hillside - Kandy,Kandy,60,2020-02-15,Dish 12 (Beverage),Beverage,1760,True,Mild
O3864,C012,OUT03,2025-06-04T19:40:25,2025-06-04T19:40:59,2025-06-04T19:41:29,2025-06-04T19:54:29,2025-06-04T19:57:29,Completed,3,4291,Cash,M019,1,1000,Customer_12,76007072,Other,48,2022-04-19,Regular,14776,Hillside - Kandy,Kandy,60,2020-02-15,Dish 19 (Fast Food),Fast Food,1000,False,Mild
O3864,C012,OUT03,2025-06-04T19:40:25,2025-06-04T19:40:59,2025-06-04T19:41:29,2025-06-04T19:54:29,2025-06-04T19:57:29,Completed,3,4291,Cash,M013,1,1570,Customer_12,76007072,Other,48,2022-04-19,Regular,14776,Hillside - Kandy,Kandy,60,2020-02-15,Dish 13 (Dessert),Dessert,1570,True,Medium
O3865,C012,OUT03,2025-06-04T19:24:47,2025-06-04T19:27:06,2025-06-04T19:28:33,2025-06-04T19:39:33,2025-06-04T19:42:33,Completed,2,1043,Card,M030,1,470,Customer_12,76007072,Other,48,2022-04-19,Regular,14776,Hillside - Kandy,Kandy,60,2020-02-15,Dish 30 (Beverage),Beverage,470,True,Mild
O3865,C012,OUT03,2025-06-04T19:24:47,2025-06-04T19:27:06,2025-06-04T19:28:33,2025-06-04T19:39:33,2025-06-04T19:42:33,Completed,2,1043,Card,M005,1,620,Customer_12,76007072,Other,48,2022-04-19,Regular,14776,Hillside - Kandy,Kandy,60,2020-02-15,Dish 5 (Dessert),Dessert,620,True,Mild
O3866,C039,OUT01,2025-06-05T14:06:59,2025-06-05T14:09:31,2025-06-05T14:11:21,2025-06-05T14:24:21,2025-06-05T14:33:21,Completed,1,1784,Cash,M012,1,1760,Customer_39,79436429,Other,26,2022-02-21,Occasional,5560,Ocean View - Galle,Galle,80,2019-05-10,Dish 12 (Beverage),Beverage,1760,True,Mild
O3867,C072,OUT01,2025-06-05T12:45:34,2025-06-05T12:46:23,2025-06-05T12:47:16,2025-06-05T13:01:16,2025-06-05T13:11:16,Completed,1,601,Card,M006,1,620,Customer_72,71744682,Other,43,2023-08-14,Occasional,5645,Ocean View - Galle,Galle,80,2019-05-10,Dish 6 (Main Course),Main Course,620,True,Mild
O3868,C077,OUT01,2025-06-05T12:37:35,2025-06-05T12:39:32,2025-06-05T12:40:26,2025-06-05T13:01:26,2025-06-05T13:03:26,Completed,2,2007,Card,M023,1,810,Customer_77,77361002,Other,63,2023-03-07,Occasional,8985,Ocean View - Galle,Galle,80,2019-05-10,Dish 23 (Beverage),Beverage,810,True,Hot
O3868,C077,OUT01,2025-06-05T12:37:35,2025-06-05T12:39:32,2025-06-05T12:40:26,2025-06-05T13:01:26,2025-06-05T13:03:26,Completed,2,2007,Card,M028,1,1120,Customer_77,77361002,Other,63,2023-03-07,Occasional,8985,Ocean View - Galle,Galle,80,2019-05-10,Dish 28 (Beverage),Beverage,1120,True,Mild
O3869,C036,OUT01,2025-06-05T22:51:54,2025-06-05T22:53:26,2025-06-05T22:54:34,2025-06-05T23:11:34,2025-06-05T23:14:34,Cancelled,2,3056,Cash,M004,1,1240,Customer_36,75449368,F,34,2022-01-03,Regular,17225,Ocean View - Galle,Galle,80,2019-05-10,Dish 4 (Starter),Starter,1240,True,Hot
O3869,C036,OUT01,2025-06-05T22:51:54,2025-06-05T22:53:26,2025-06-05T22:54:34,2025-06-05T23:11:34,2025-06-05T23:14:34,Cancelled,2,3056,Cash,M002,1,1730,Customer_36,75449368,F,34,2022-01-03,Regular,17225,Ocean View - Galle,Galle,80,2019-05-10,Dish 2 (Beverage),Beverage,1730,True,Mild
O3870,C055,OUT02,2025-06-05T13:46:04,2025-06-05T13:47:26,2025-06-05T13:48:55,2025-06-05T14:03:55,2025-06-05T14:11:55,Completed,1,644,Card,M005,1,620,Customer_55,73710895,Other,44,2023-10-15,Regular,13286,City Square - Colombo,Colombo,120,2018-11-01,Dish 5 (Dessert),Dessert,620,True,Mild
O3871,C017,OUT02,2025-06-05T12:58:34,2025-06-05T12:59:02,2025-06-05T13:01:01,2025-06-05T13:13:01,2025-06-05T13:20:01,Completed,3,1850,Card,M016,1,660,Customer_17,79937326,M,24,2024-04-15,Returning,1329,City Square - Colombo,Colombo,120,2018-11-01,Dish 16 (Main Course),Main Course,660,False,Hot
O3871,C017,OUT02,2025-06-05T12:58:34,2025-06-05T12:59:02,2025-06-05T13:01:01,2025-06-05T13:13:01,2025-06-05T13:20:01,Completed,3,1850,Card,M030,1,470,Customer_17,79937326,M,24,2024-04-15,Returning,1329,City Square - Colombo,Colombo,120,2018-11-01,Dish 30 (Beverage),Beverage,470,True,Mild
O3871,C017,OUT02,2025-06-05T12:58:34,2025-06-05T12:59:02,2025-06-05T13:01:01,2025-06-05T13:13:01,2025-06-05T13:20:01,Completed,3,1850,Card,M014,1,700,Customer_17,79937326,M,24,2024-04-15,Returning,1329,City Square - Colombo,Colombo,120,2018-11-01,Dish 14 (Beverage),Beverage,700,False,Mild
O3872,C050,OUT02,2025-06-05T22:07:38,2025-06-05T22:09:01,2025-06-05T22:10:56,2025-06-05T22:31:56,2025-06-05T22:32:56,Completed,2,2989,Cash,M002,1,1730,Customer_50,72936571,M,63,2024-06-18,Returning,1993,City Square - Colombo,Colombo,120,2018-11-01,Dish 2 (Beverage),Beverage,1730,True,Mild
O3872,C050,OUT02,2025-06-05T22:07:38,2025-06-05T22:09:01,2025-06-05T22:10:56,2025-06-05T22:31:56,2025-06-05T22:32:56,Completed,2,2989,Cash,M009,1,1240,Customer_50,72936571,M,63,2024-06-18,Returning,1993,City Square - Colombo,Colombo,120,2018-11-01,Dish 9 (Dessert),Dessert,1240,False,Mild
O3873,C022,OUT02,2025-06-05T11:55:32,2025-06-05T11:58:17,2025-06-05T11:59:02,2025-06-05T12:10:02,2025-06-05T12:20:02,Completed,3,2610,Card,M003,1,1420,Customer_22,71352896,Other,51,2022-08-19,Returning,2117,City Square - Colombo,Colombo,120,2018-11-01,Dish 3 (Fast Food),Fast Food,1420,True,Hot
O3873,C022,OUT02,2025-06-05T11:55:32,2025-06-05T11:58:17,2025-06-05T11:59:02,2025-06-05T12:10:02,2025-06-05T12:20:02,Completed,3,2610,Card,M015,1,650,Customer_22,71352896,Other,51,2022-08-19,Returning,2117,City Square - Colombo,Colombo,120,2018-11-01,Dish 15 (Dessert),Dessert,650,True,Medium
O3873,C022,OUT02,2025-06-05T11:55:32,2025-06-05T11:58:17,2025-06-05T11:59:02,2025-06-05T12:10:02,2025-06-05T12:20:02,Completed,3,2610,Card,M006,1,620,Customer_22,71352896,Other,51,2022-08-19,Returning,2117,City Square - Colombo,Colombo,120,2018-11-01,Dish 6 (Main Course),Main Course,620,True,Mild
O3874,C056,OUT02,2025-06-05T16:42:43,2025-06-05T16:45:36,2025-06-05T16:46:24,2025-06-05T17:03:24,2025-06-05T17:11:24,Completed,3,2508,Card,M011,1,430,Customer_56,71162230,M,20,2023-12-24,Occasional,5411,City Square - Colombo,Colombo,120,2018-11-01,Dish 11 (Beverage),Beverage,430,True,Mild
O3874,C056,OUT02,2025-06-05T16:42:43,2025-06-05T16:45:36,2025-06-05T16:46:24,2025-06-05T17:03:24,2025-06-05T17:11:24,Completed,3,2508,Card,M020,1,810,Customer_56,71162230,M,20,2023-12-24,Occasional,5411,City Square - Colombo,Colombo,120,2018-11-01,Dish 20 (Fast Food),Fast Food,810,True,Medium
O3874,C056,OUT02,2025-06-05T16:42:43,2025-06-05T16:45:36,2025-06-05T16:46:24,2025-06-05T17:03:24,2025-06-05T17:11:24,Completed,3,2508,Card,M010,1,1390,Customer_56,71162230,M,20,2023-12-24,Occasional,5411,City Square - Colombo,Colombo,120,2018-11-01,Dish 10 (Fast Food),Fast Food,1390,False,Medium
O3875,C060,OUT02,2025-06-05T12:14:16,2025-06-05T12:14:56,2025-06-05T12:16:01,2025-06-05T12:26:01,2025-06-05T12:30:01,Completed,1,1147,Card,M028,1,1120,Customer_60,76933742,Other,42,2022-09-13,Occasional,9616,City Square - Colombo,Colombo,120,2018-11-01,Dish 28 (Beverage),Beverage,1120,True,Mild
O3876,C068,OUT02,2025-06-05T18:40:06,2025-06-05T18:41:45,2025-06-05T18:42:16,2025-06-05T19:00:16,2025-06-05T19:02:16,Completed,2,2116,Cash,M027,1,680,Customer_68,79996207,F,17,2023-06-06,Occasional,6107,City Square - Colombo,Colombo,120,2018-11-01,Dish 27 (Starter),Starter,680,True,Hot
O3876,C068,OUT02,2025-06-05T18:40:06,2025-06-05T18:41:45,2025-06-05T18:42:16,2025-06-05T19:00:16,2025-06-05T19:02:16,Completed,2,2116,Cash,M010,1,1390,Customer_68,79996207,F,17,2023-06-06,Occasional,6107,City Square - Colombo,Colombo,120,2018-11-01,Dish 10 (Fast Food),Fast Food,1390,False,Medium
O3877,C092,OUT02,2025-06-05T12:19:19,2025-06-05T12:21:34,2025-06-05T12:22:08,2025-06-05T12:46:08,2025-06-05T12:52:08,Completed,1,698,Card,M027,1,680,Customer_92,78963715,F,32,2022-06-12,Regular,16263,City Square - Colombo,Colombo,120,2018-11-01,Dish 27 (Starter),Starter,680,True,Hot
O3878,C006,OUT02,2025-06-05T20:29:06,2025-06-05T20:30:41,2025-06-05T20:32:35,2025-06-05T20:56:35,2025-06-05T21:04:35,Completed,1,1702,Cash,M002,1,1730,Customer_6,78082668,Other,20,2022-06-13,Regular,17394,City Square - Colombo,Colombo,120,2018-11-01,Dish 2 (Beverage),Beverage,1730,True,Mild
